Closest_match,Score,Expected,Template_length,Template_Identity,Template_Coverage,Query_Identity,Query_Coverage,Depth,q_value,p_value,LCA_TaxId,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
"115547|AB803445.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_Thp_46_0003",832,4,1398,55.65,55.79,99.74,179.23,3.43,819.57,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"77133|AB804078.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Bact_003_002",1196,4,1446,44.54,44.54,100.0,224.53,3.73,1183.12,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804192.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_BHI180-139_002_017",1108,4,1523,37.62,37.89,99.31,263.95,4.29,1094.44,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804233.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_BHI180-139_015_001",1404,4,1480,66.49,67.57,98.4,148.0,6.82,1390.81,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB804239.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_001",852,4,1573,29.75,30.51,97.5,327.71,2.87,838.02,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB804248.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_010",20852,4,1511,60.69,60.75,99.89,164.6,62.54,20838.48,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804320.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_082",1676,4,1572,62.47,62.53,99.9,159.92,6.23,1661.98,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804370.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_132AB804533.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_295AB804552.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_314",950,4,1512,35.52,35.52,100.0,281.56,2.98,936.55,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804527.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_289",1148,4,1513,25.84,25.91,99.74,385.97,3.96,1134.53,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804569.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_331",774,4,1535,28.21,28.66,98.41,348.86,2.15,760.37,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804992.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_754",944,4,1572,26.59,26.72,99.52,374.29,2.86,930.02,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB804998.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_760",4988,4,1512,66.14,66.67,99.21,150.0,14.09,4974.48,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805011.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_773",1366,4,1572,36.7,37.72,97.3,265.09,3.8,1351.99,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB805049.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_811",1720,4,1531,46.05,46.24,99.58,216.24,6.5,1706.34,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805093.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_855",1422,4,1571,40.36,41.18,97.99,242.81,5.13,1408.0,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB805096.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_858",812,4,1512,32.74,32.8,99.8,304.84,2.18,798.57,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805103.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_865",876,4,1512,36.31,36.64,99.1,272.92,4.36,862.56,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805179.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_001_941",1522,4,1570,76.75,76.88,99.83,130.07,5.68,1508.0,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805482.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_245",2166,4,1512,44.18,44.38,99.55,225.34,8.49,2152.5,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805510.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_273AB805526.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_289AB805569.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_332",1460,4,1509,58.18,58.52,99.43,170.89,5.72,1446.55,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805512.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_275AB805555.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_318AB805558.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_321AB805559.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_322AB805560.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_323AB805567.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_330AB805587.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_350AB805592.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_355AB805595.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_002_358",1890,4,1510,36.16,36.42,99.27,274.55,6.95,1876.53,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805806.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_007_006",5146,4,1509,70.25,70.38,99.81,142.09,18.86,5132.51,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805816.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_009_002",1874,4,1571,71.61,71.99,99.47,138.9,6.29,1859.98,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805820.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_JS1_013_001",2110,4,1509,37.38,37.84,98.77,264.27,6.75,2096.53,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805909.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_OP3_011_001",1012,4,1480,18.78,20.27,92.67,493.33,4.66,998.83,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|AB805916.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_OP3_018_001",1952,4,1485,81.62,82.09,99.43,121.82,6.75,1938.75,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805923.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_WS3_002_001",890,4,1481,29.37,29.37,100.0,340.46,2.43,876.83,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB805929.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_WS3_007_001",2964,4,1481,64.89,65.77,98.67,152.05,9.92,2950.77,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806012.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_011_003",2980,4,1429,73.27,73.41,99.81,136.22,10.03,2967.23,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806017.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_013_002",720,4,1437,20.88,20.88,100.0,479.0,2.92,707.24,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806053.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_032_001",720,4,1432,20.74,20.95,99.0,477.33,2.09,707.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806060.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_039_001",898,4,1430,35.03,35.31,99.21,283.17,2.78,885.28,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806070.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_049_001",1090,4,1433,83.6,84.37,99.09,118.53,4.4,1077.24,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806085.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_064_001",1274,4,1417,67.11,67.75,99.06,147.6,4.58,1261.37,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806096.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_chlof_075_001",3596,4,1416,47.67,48.02,99.26,208.24,11.04,3583.34,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806323.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Nit_002_002",1272,4,1406,63.94,64.01,99.89,156.22,4.46,1259.47,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB806421.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_NPL-UPA2_001_001",900,4,1482,48.72,49.6,98.23,201.63,3.44,886.82,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB807112.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Pla_040_001",1148,4,1490,37.05,37.18,99.64,268.95,3.83,1134.73,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB807155.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Pla_063_001",982,4,1504,28.12,28.26,99.53,353.88,3.18,968.62,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB807202.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Pla_110_001",1336,4,1487,77.61,78.48,98.89,127.42,5.59,1322.75,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|AB807342.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_TA06_003_001",5222,4,1489,81.4,83.01,98.06,120.47,20.38,5208.69,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|AB807351.1 Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_TA06_006_001",1918,4,1487,57.63,58.57,98.39,170.72,7.03,1904.73,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"115547|AB797444.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_AAG_03_0022AB797446.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_AAG_03_0024",8770,4,1410,100.0,100.0,100.0,100.0,29.52,8757.39,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB797516.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_C3_01_0030",1194,4,1429,38.56,38.84,99.28,257.48,4.34,1181.27,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB797668.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_C3_05_0003AB797675.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_C3_05_0010",2818,4,1430,84.13,84.13,100.0,118.87,8.62,2805.23,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB797988.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0137",41828,4,1420,99.79,100.0,99.79,100.0,152.91,41815.29,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB799006.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_02_0099",6236,4,1422,86.36,86.36,100.0,115.8,23.58,6223.28,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB800343.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_07_0070",1336,4,1422,74.47,74.75,99.62,133.77,4.64,1323.33,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB800422.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_09_0011",1388,4,1421,43.0,43.14,99.67,231.81,4.22,1375.33,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB800461.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_11_0001",3552,4,1470,73.54,73.54,100.0,135.99,12.73,3538.86,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB800473.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_11_0013",1830,4,1465,57.13,57.13,100.0,175.03,6.52,1816.93,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"77133|KM454286.1 Uncultured bacterium clone UB-109 16S ribosomal RNA gene, partial sequence",790,4,1414,20.79,21.22,98.0,471.33,3.39,777.43,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"305355|KP079648.1 Uncultured Chlamydiae bacterium clone oligo_Chlamydiae_327 16S ribosomal RNA gene, partial sequence",350,1,427,67.68,70.26,96.33,142.33,3.51,346.2,1e-26,204429,Bacteria,unk_k,Chlamydiae,Chlamydiia,unk_o,unk_f,unk_g,
"77133|KF528956.1 Uncultured bacterium clone SCS-E401-1 16S ribosomal RNA gene, partial sequence",704,2,954,31.45,31.45,100.0,318.0,3.46,695.51,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KF742487.1 Uncultured bacterium clone P130507B_C08_429_Jing 16S ribosomal RNA gene, partial sequence",684,2,955,30.68,31.41,97.67,318.33,4.4,675.5,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC015993.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_1H2_19LC016104.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_1H4_78LC015960.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: BSCK0903_2H6_81",298,1,358,54.47,54.75,99.49,182.65,3.89,294.81,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|LC016040.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_1H2_73",550,1,355,74.65,78.03,95.67,128.16,9.36,546.83,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|LC016241.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_21",1630,1,358,74.58,77.37,96.39,129.24,29.02,1626.8,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC016268.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_55",272,1,352,86.93,90.62,95.92,110.34,3.72,268.87,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|LC016281.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_71",1484,1,364,88.74,90.93,97.58,109.97,17.82,1480.74,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC016291.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_82",612,1,358,63.69,64.53,98.7,154.98,8.39,608.8,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|LC016304.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_101LC016441.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_903EN_125",418,1,352,79.83,81.25,98.25,123.08,5.96,414.86,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC016332.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_132",408,1,358,81.01,83.8,96.67,119.33,6.7,404.81,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC015832.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: BSCK0903_1H3_28",574,1,355,94.93,98.59,96.29,101.43,10.81,570.83,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|LC015909.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: BSCK0903_2H6_23",574,1,358,77.09,79.61,96.84,125.61,11.3,570.8,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KP265411.1 Uncultured bacterium clone March-D-cDNA-53 16S ribosomal RNA, partial sequence",234,1,349,70.49,70.77,99.6,141.3,2.58,230.89,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP304706.1 Uncultured bacterium clone 666165 16S ribosomal RNA gene, partial sequence",464,1,665,75.79,76.09,99.6,131.42,4.0,458.08,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"155900|KP869580.1 Uncultured organism clone LCGC14AMP_00738280 putative Snf7 domain-containing protein gene, partial cds",396,1,541,76.16,77.63,98.1,128.81,5.54,391.18,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KP869590.1 Uncultured organism clone LCGC14AMP_03962170 putative Snf7 domain-containing protein gene, complete cds",454,1,654,84.4,86.09,98.05,116.16,3.4,448.18,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KP869593.1 Uncultured organism clone LCGC14AMP_04079630 putative Snf7 domain-containing protein gene, complete cds",1316,1,525,74.29,75.24,98.73,132.91,9.74,1311.31,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KP869599.1 Uncultured organism clone LCGC14AMP_05218740 putative Snf7 domain-containing protein gene, complete cds",2948,1,648,98.77,100.0,98.77,100.0,20.09,2942.2,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KP869603.1 Uncultured organism clone LCGC14AMP_05667540 putative Snf7 domain-containing protein gene, complete cds",2792,1,663,99.4,100.0,99.4,100.0,17.48,2786.07,1e-26,155900,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured organism
"155900|KP869634.1 Uncultured organism clone LCGC14AMP_07409210 putative Snf7 domain-containing protein gene, partial cds",684,1,395,88.1,90.89,96.94,110.03,11.48,680.47,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KP869653.1 Uncultured organism clone LCGC14AMP_08280810 putative Snf7 domain-containing protein gene, complete cds",514,1,645,59.38,60.78,97.7,164.54,5.57,508.26,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KP869665.1 Uncultured organism clone LCGC14AMP_08547770 putative Snf7 domain-containing protein gene, complete cds",758,1,648,35.49,36.27,97.87,275.74,6.39,752.22,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"155900|KP869709.1 Uncultured organism clone LCGC14AMP_10415510 putative Snf7 domain-containing protein gene, complete cds",2828,1,648,94.29,97.22,96.98,102.86,30.74,2822.2,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
155900|KP869724.1 Uncultured organism clone LCGC14AMP_10781310,1140,1,612,81.54,84.64,96.33,118.15,12.08,1134.53,1e-26,,unk_sk,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KP309425.1 Uncultured bacterium clone T38_40_33 16S ribosomal RNA gene, partial sequence",868,2,773,38.81,38.81,100.0,257.67,4.65,861.11,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"115547|KR089766.1 Uncultured archaeon clone LSZ-A-24 16S ribosomal RNA gene, partial sequence",424,1,650,53.54,55.85,95.87,179.06,4.62,418.22,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,,
"1658404|KR058220.1 Collophidium cf. serpentinum TB-2015 isolate Pan8 18S ribosomal RNA gene, partial sequence",1168,4,1610,60.19,60.43,99.59,165.47,3.73,1153.67,1e-26,1658404,Eukaryota,unk_k,unk_p,Polycystinea,Collodaria,Collophidiidae,Collophidium,Collophidium cf. serpentinum TB-2015
"115547|LC061246.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14B_1m_21",958,1,443,92.33,93.68,98.55,106.75,10.63,954.04,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"77133|KR921367.1 Uncultured bacterium clone TIM_D05 16S ribosomal RNA gene, partial sequence",1322,2,754,39.79,39.79,100.0,251.33,7.16,1315.27,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP247229.1 Uncultured bacterium clone CTL_42 16S ribosomal RNA gene, partial sequence",632,1,616,48.54,48.7,99.67,205.33,4.38,626.51,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP247260.1 Uncultured bacterium clone CTL_81 16S ribosomal RNA gene, partial sequence",974,2,671,44.71,44.71,100.0,223.67,5.64,968.01,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP247282.1 Uncultured bacterium clone C_R_R_CTL_94 16S ribosomal RNA gene, partial sequence",792,1,614,48.86,48.86,100.0,204.67,5.86,786.52,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
