Closest_match,Score,Expected,Template_length,Template_Identity,Template_Coverage,Query_Identity,Query_Coverage,Depth,q_value,p_value,LCA_TaxId,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
"91357|AF118019.1 Pseudoalteromonas sp. RE10F/5 16S ribosomal RNA gene, partial sequence",1244,7,1497,47.76,47.83,99.86,209.08,3.76,1220.81,1e-26,91357,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. RE10F/5
"115547|AB797861.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0010AB797862.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0011AB797867.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0016AB797875.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0024AB797882.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0031AB797892.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0041AB797903.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0052AB797913.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0062AB797921.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0070AB797938.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0087AB797941.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0090AB797942.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0091AB797948.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0097AB797949.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0098AB797950.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0099AB797954.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0103AB797957.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0106AB797958.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0107AB797960.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0109AB797963.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0112AB797964.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0113AB797967.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0116AB797976.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0125AB797984.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0133AB798002.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0151AB798005.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0154AB798009.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0158AB798016.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0165AB798021.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0170AB798023.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0172AB798025.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0174AB798031.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0180AB798034.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0183AB798047.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0196AB798055.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0204AB798056.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0205AB798061.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0210AB798066.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0215AB798071.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0220AB798080.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0229AB798081.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0230AB798085.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0234AB798090.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0239AB798169.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01",1570,7,1420,31.83,31.83,100.0,314.16,4.62,1547.96,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB797988.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0137",21740,7,1420,99.93,100.0,99.93,100.0,77.42,21717.83,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB798093.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0242AB798147.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0296AB798206.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0355AB798269.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0418AB798368.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0517AB798372.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0521AB798388.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0537AB798392.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0541AB798414.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0563",764,7,1420,31.83,31.83,100.0,314.16,2.53,742.1,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB798143.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0292AB798156.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0305AB798199.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0348AB798270.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0419AB798273.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0422AB798355.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0504",742,7,1420,36.97,36.97,100.0,270.48,2.74,720.11,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB798369.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_01_0518",866,7,1420,55.56,55.7,99.75,179.52,3.59,844.07,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB799684.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_03_0202",1484,7,1422,81.65,81.65,100.0,122.48,6.12,1461.94,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"115547|AB800115.1 Uncultured archaeon gene for 16S rRNA, partial sequence, clone: smkt_MBGB_05_0102",1858,7,1422,90.58,90.65,99.92,110.32,6.74,1835.91,1e-26,115547,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
"77133|LC016015.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_1H2_45LC016159.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_6H3_14LC015865.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: BSCK0903_1H3_68",258,1,352,60.51,60.51,100.0,165.26,2.29,252.55,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|LC016107.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: SKCK0606_1H4_82",210,1,373,98.93,100.0,98.93,100.0,3.09,204.25,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|LC016273.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_62",456,1,364,95.05,99.45,95.58,100.55,8.21,450.35,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|LC016281.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_949C3_71",3050,1,364,97.25,100.0,97.25,100.0,42.24,3044.32,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|LC016394.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_903EN_64",2196,1,358,98.88,100.0,98.88,100.0,33.89,2190.41,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|LC016402.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_903EN_75LC016438.1 Uncultured bacterium aprA gene for adenosine-5'-phosphosulfate reductase alpha subunit, partial cds, clone: NTYK0603_903EN_122",1916,1,364,99.18,100.0,99.18,100.0,24.71,1910.32,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KJ013707.1 Uncultured bacterium clone 11170222A5-10-69_C01 16S ribosomal RNA gene, partial sequence",784,5,970,37.22,39.28,94.75,254.59,3.55,768.98,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,,
"77133|KJ014371.1 Uncultured bacterium clone 11170230B20-30-85_C06 16S ribosomal RNA gene, partial sequence",518,5,968,39.57,41.01,96.47,243.83,1.68,503.08,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"86473|KJ095227.1 Uncultured gamma proteobacterium clone 1 16S-23S ribosomal RNA intergenic spacer, partial sequence",298,1,308,94.48,100.97,93.57,99.04,7.66,293.22,1e-26,1236,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,unk_o,unk_f,,
"663|KM613159.1 Vibrio alginolyticus strain HY9901 quinolone resistance protein (qnr) gene, complete cds",450,3,651,97.85,98.16,99.69,101.88,3.22,439.93,1e-26,663,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus
"38313|LN795823.1 Shewanella algae partial 16S rRNA gene, strain MARS 14",16302,7,1533,100.0,100.0,100.0,100.0,48.05,16278.07,1e-26,38313,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella algae
"187981|AB985588.1 Marinobacter litoralis LmPH gene for multicomponent phenol hydroxylase large subunit, partial cds, strain: KU17C",1480,2,551,98.19,100.0,98.19,100.0,11.5,1471.42,1e-26,2742,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,
"262762|KM816599.1 Marinobacter sp. S64 nitrate reductase (narG) gene, partial cds",418,3,602,91.03,91.2,99.82,109.65,2.99,408.69,1e-26,262762,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter sp. S64
"1632591|KP174603.1 Bacterium YC-ZSS-LKJ193 16S ribosomal RNA gene, partial sequence",1220,7,1512,70.04,71.16,98.42,140.52,3.74,1196.59,1e-26,1632591,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,bacterium YC-ZSS-LKJ193
"1452721|KP752419.1 Pseudoalteromonas lipolytica SCSIO 04301 lipase gene, complete cds",10892,12,2433,98.85,100.0,98.85,100.0,18.79,10854.06,1e-26,570156,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas lipolytica
"991135|KP296955.1 Uncultured candidate division NC10 bacterium clone A27 16S ribosomal RNA gene, partial sequenceKP296965.1 Uncultured candidate division NC10 bacterium clone A15 16S ribosomal RNA gene, partial sequenceKP296978.1 Uncultured candidate division NC10 bacterium clone A19 16S ribosomal RNA gene, partial sequenceKP296981.1 Uncultured candidate division NC10 bacterium clone A50 16S ribosomal RNA gene, partial sequenceKP296987.1 Uncultured candidate division NC10 bacterium clone A26 16S ribosomal RNA gene, partial sequenceKP296990.1 Uncultured candidate division NC10 bacterium clone A4 16S ribosomal RNA gene, partial sequenceKP296991.1 Uncultured candidate division NC10 bacterium clone A9 16S ribosomal RNA gene, partial sequenceKP296994.1 Uncultured candidate division NC10 bacterium clone B58 16S ribosomal RNA gene, partial sequenceKP297001.1 Uncultured candidate division NC10 bacterium clone B80 16S ribosomal RNA gene, partial sequenceKP297007.1 Uncultured candidate division NC10 bacterium clone B87 16S ribosomal RNA gene, partial sequenceKP297014.1 Uncultured candidate division NC10 bacterium clone B44 16S ribosomal RNA gene, partial sequenceKP297025.1 Uncultured candidate division NC10 bacterium clone C39 16S ribosomal RNA gene, partial sequenceKP297027.1 Uncultured candidate division NC10 bacterium clone C36 16S ribosomal RNA gene, partial sequenceKP297031.1 Uncultured candidate division NC10 bacterium clone C58 16S ribosomal RNA gene, partial sequenceKP297035.1 Uncultured candidate division NC10 bacterium clone C57 16S ribosomal RNA gene, partial sequenceKP297053.1 Uncultured candidate division NC10 bacterium clone D50 16S ribosomal RNA gene, partial sequenceKP297054.1 Uncultured candidate division NC10 bacterium clone D46 16S ribosomal RNA gene, partial sequenceKP297059.1 Uncultured candidate division NC10 bacterium clone D40 16S ribosomal RNA gene, partial sequenceKP297061.1 Uncultured candidate division NC10 bacterium clone D14 16S ribosomal RNA gene, partial sequenceKP297063.1 Uncultured candidate division NC10 bacterium clone D7 16S ribosomal RNA gene, partial sequenceKP297065.1 Uncultured candidate division NC10 bacterium clone D30 16S ribosomal RNA gene, partial sequenceKP297068.1 Uncultured candidate division NC10 bacterium clone D17 16S ribosomal RNA gene, partial sequenceKP297070.1 Uncultured candidate division NC10 bacterium clone D9 16S ribosomal RNA gene, partial sequenceKP297072.1 Uncultured candidate division NC10 bacterium clone D19 16S ribosomal RNA gene, partial sequenceKP297074.1 Uncultured candidate division NC10 bacterium clone D44 16S ribosomal RNA gene, partial sequenceKP297075.1 Uncultured candidate division NC10 bacterium clone D20 16S ribosomal RNA gene, partial sequenceKP297077.1 Uncultured candidate division NC10 bacterium clone E49 16S ribosomal RNA gene, partial sequenceKP297079.1 Uncultured candidate division NC10 bacterium clone E50 16S ribosomal RNA gene, partial sequenceKP297088.1 Uncultured candidate division NC10 bacterium clone E44 16S ribosomal RNA gene, partial sequenceKP297089.1 Uncultured candidate division NC10 bacterium clone E47 16S ribosomal RNA gene, partial sequenceKP297093.1 Uncultured candidate division NC10 bacterium clone E24 16S ribosomal RNA gene, partial sequenceKP297097.1 Uncultured candidate division NC10 bacterium clone E41 16S ribosomal RNA gene, partial sequenceKP297099.1 Uncultured candidate division NC10 bacterium clone E43 16S ribosomal RNA gene, partial sequenceKP297100.1 Uncultured candidate division NC10 bacterium clone E33 16S ribosomal RNA gene, partial sequenceKP297107.1 Uncultured candidate division NC10 bacterium clone E51 16S ribosomal RNA gene, partial sequenceKP708949.1 Uncultured candidate division NC10 bacterium clone ZXH10-45 16S ribosomal RNA gene, partial sequenceKP708950.1 Uncultured candidate division NC10 bacterium clone ZXH11-45 16S ribosomal RNA gene, partial sequenceKP708970.1 Uncultured candidate division NC10 bacterium clone ZXH31-45 16S ribosomal RNA gene, partial sequenceKP708971.1 Uncultured candidate division NC10 bacterium clone ZXH32-45 16S ribosomal RNA gene, partial sequenceKP708976.1 Uncultured candidate division NC10 bacterium clone ZXH37-45 16S ribosomal RNA gene, partial sequenceKP726359.1 Uncultured candidate division NC10 bacterium clone DEP9 16S ribosomal RNA gene, partial sequence",584,2,459,97.17,97.17,100.0,102.91,5.13,576.87,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296962.1 Uncultured candidate division NC10 bacterium clone A37 16S ribosomal RNA gene, partial sequence",462,2,460,89.57,90.65,98.8,110.31,3.87,454.86,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296967.1 Uncultured candidate division NC10 bacterium clone A18 16S ribosomal RNA gene, partial sequence",240,2,460,86.74,90.43,95.91,110.58,2.59,232.91,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KP296969.1 Uncultured candidate division NC10 bacterium clone A25 16S ribosomal RNA gene, partial sequence",342,2,459,86.93,87.15,99.75,114.75,3.2,334.9,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296973.1 Uncultured candidate division NC10 bacterium clone A33 16S ribosomal RNA gene, partial sequenceKP297050.1 Uncultured candidate division NC10 bacterium clone D28 16S ribosomal RNA gene, partial sequence",2724,2,459,73.2,74.07,98.82,135.0,25.92,2716.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296975.1 Uncultured candidate division NC10 bacterium clone A20 16S ribosomal RNA gene, partial sequence",14970,2,459,100.0,100.0,100.0,100.0,139.42,14962.83,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296984.1 Uncultured candidate division NC10 bacterium clone A55 16S ribosomal RNA gene, partial sequence",16096,2,459,90.2,91.07,99.04,109.81,154.12,16088.83,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296988.1 Uncultured candidate division NC10 bacterium clone A57 16S ribosomal RNA gene, partial sequenceKP297045.1 Uncultured candidate division NC10 bacterium clone C27 16S ribosomal RNA gene, partial sequenceKP297049.1 Uncultured candidate division NC10 bacterium clone C34 16S ribosomal RNA gene, partial sequence",8676,2,460,83.26,84.78,98.21,117.95,78.16,8668.82,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KP296989.1 Uncultured candidate division NC10 bacterium clone A60 16S ribosomal RNA gene, partial sequence",608,2,459,97.39,97.82,99.55,102.23,6.12,600.87,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296992.1 Uncultured candidate division NC10 bacterium clone B76 16S ribosomal RNA gene, partial sequence",762,2,459,66.45,67.32,98.71,148.54,6.98,754.86,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP296997.1 Uncultured candidate division NC10 bacterium clone B48 16S ribosomal RNA gene, partial sequence",1490,2,459,63.18,64.05,98.64,156.12,12.1,1482.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP297026.1 Uncultured candidate division NC10 bacterium clone C46 16S ribosomal RNA gene, partial sequence",376,2,459,87.36,88.89,98.28,112.5,3.19,368.89,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KP297056.1 Uncultured candidate division NC10 bacterium clone D15 16S ribosomal RNA gene, partial sequence",1016,2,460,63.7,64.78,98.32,154.36,8.9,1008.84,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KP297071.1 Uncultured candidate division NC10 bacterium clone D5 16S ribosomal RNA gene, partial sequence",1974,2,460,67.39,70.22,95.98,142.41,19.84,1966.83,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KP297081.1 Uncultured candidate division NC10 bacterium clone E23 16S ribosomal RNA gene, partial sequence",572,2,460,89.57,90.87,98.56,110.05,5.67,564.86,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP297083.1 Uncultured candidate division NC10 bacterium clone E38 16S ribosomal RNA gene, partial sequence",234,2,459,59.48,65.14,91.3,153.51,3.17,226.93,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KP297087.1 Uncultured candidate division NC10 bacterium clone E37 16S ribosomal RNA gene, partial sequence",376,2,459,62.75,65.14,96.32,153.51,3.8,368.89,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KP297090.1 Uncultured candidate division NC10 bacterium clone E31 16S ribosomal RNA gene, partial sequence",20566,2,459,98.91,100.0,98.91,100.0,187.98,20558.83,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP297092.1 Uncultured candidate division NC10 bacterium clone E46 16S ribosomal RNA gene, partial sequence",1812,2,459,72.77,73.42,99.11,136.2,17.4,1804.84,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"991135|KP297098.1 Uncultured candidate division NC10 bacterium clone E40 16S ribosomal RNA gene, partial sequence",348,2,459,82.57,86.27,95.71,115.91,3.85,340.9,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,,
"991135|KP297111.1 Uncultured candidate division NC10 bacterium clone E57 16S ribosomal RNA gene, partial sequence",1158,2,459,71.24,72.11,98.79,138.67,10.75,1150.85,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
"1539281|KP310112.1 Vibrio sp. W13 oligoalginate lyase (oalB) gene, complete cds",2524,11,2166,82.04,84.07,97.58,118.95,5.4,2490.37,1e-26,662,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
"187981|LC012309.1 Marinobacter litoralis gene for catechol 2,3-dioxygenase, partial cds, strain: KU17C",1508,4,837,96.42,100.0,96.42,100.0,11.39,1494.98,1e-26,2742,Bacteria,unk_k,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,
"1663055|KP339959.1 Bacterium TN231 clone I AtzA (atzA) gene, partial cds",132,1,235,91.91,92.77,99.08,107.8,2.55,128.37,1e-26,1663055,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,bacterium TN231
"115547|LC061235.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14D_12m_12",810,2,427,97.66,99.77,97.89,100.23,7.89,803.36,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"115547|LC061246.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14B_1m_21",222,2,443,73.81,76.52,96.46,130.68,2.72,215.18,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"115547|LC061248.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14D_12m_15",1992,2,443,75.4,79.91,94.35,125.14,20.45,1985.09,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,,
"115547|LC061260.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14D_3m_12",832,2,443,95.71,100.0,95.71,100.0,13.98,825.11,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,,
"115547|LC061264.1 Uncultured archaeon mcrA gene for methyl coenzyme M reductase alpha subunit, partial cds, clone: Exp331_mcrA_C14B_2m_27",290,2,443,79.68,81.26,98.06,123.06,2.54,283.15,1e-26,2157,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KR920790.1 Uncultured bacterium clone ACA_E08 16S ribosomal RNA gene, partial sequence",944,4,933,48.98,49.84,98.28,200.65,5.03,929.53,1e-26,2,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
"77133|KR921333.1 Uncultured bacterium clone TIM_H03 16S ribosomal RNA gene, partial sequence",1444,4,815,65.15,65.77,99.07,152.05,8.48,1431.32,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP246964.1 Uncultured bacterium clone OutC1 16S ribosomal RNA gene, partial sequence",958,3,663,99.1,100.0,99.1,100.0,8.88,947.69,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP247196.1 Uncultured bacterium clone EdgeF10 16S ribosomal RNA gene, partial sequence",2072,3,735,98.91,100.0,98.91,100.0,12.27,2060.55,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"77133|KP247263.1 Uncultured bacterium clone CTL_86 16S ribosomal RNA gene, partial sequence",300,3,587,93.36,94.38,98.92,105.96,2.35,290.95,1e-26,77133,Bacteria,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured bacterium
"991135|KP708885.1 Uncultured candidate division NC10 bacterium clone WJG35-42 16S ribosomal RNA gene, partial sequence",4180,2,460,77.83,79.78,97.55,125.34,39.37,4172.82,1e-26,640293,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,
"991135|KP708944.1 Uncultured candidate division NC10 bacterium clone ZXH5-45 16S ribosomal RNA gene, partial sequence",464,2,459,85.4,85.4,100.0,117.09,4.48,456.88,1e-26,991135,Bacteria,unk_k,candidate division NC10,unk_c,unk_o,unk_f,unk_g,uncultured candidate division NC10 bacterium
